year,name,percent,sex
1964,Roxie,6.6e-05,girl
1964,Brooke,6.5e-05,girl
1964,Delisa,6.5e-05,girl
1964,Joellen,6.5e-05,girl
1964,Kimberli,6.5e-05,girl
1964,Linette,6.5e-05,girl
1964,Loreen,6.5e-05,girl
1964,Rona,6.5e-05,girl
1964,Angelique,6.5e-05,girl
1964,Bambi,6.5e-05,girl
1964,Juliette,6.5e-05,girl
1964,Kenneth,6.5e-05,girl
1964,Marilee,6.5e-05,girl
1964,Cathie,6.4e-05,girl
1964,Eloise,6.4e-05,girl
1964,Leesa,6.4e-05,girl
1964,Madelyn,6.4e-05,girl
1964,Cyndi,6.3e-05,girl
1964,Ina,6.3e-05,girl
1964,Mabel,6.3e-05,girl
1964,Maryjane,6.3e-05,girl
1964,Aretha,6.3e-05,girl
1964,Cornelia,6.3e-05,girl
1964,Christal,6.2e-05,girl
1964,Debbi,6.2e-05,girl
1964,Louann,6.2e-05,girl
1964,Shaun,6.2e-05,girl
1964,Beverley,6.2e-05,girl
1964,Catharine,6.2e-05,girl
1964,Fawn,6.2e-05,girl
1964,Jacki,6.2e-05,girl
1964,Jacklyn,6.2e-05,girl
1964,Marti,6.2e-05,girl
1964,Shirlene,6.2e-05,girl
1964,Stacia,6.2e-05,girl
1964,Alisha,6.1e-05,girl
1964,Anthony,6.1e-05,girl
1964,Brigette,6.1e-05,girl
1964,Jena,6.1e-05,girl
1964,Joseph,6.1e-05,girl
1964,Kendall,6.1e-05,girl
1964,Mark,6.1e-05,girl
1964,Sherrill,6.1e-05,girl
1964,Cathrine,6.1e-05,girl
1964,Clarice,6.1e-05,girl
1964,Jerilyn,6.1e-05,girl
1964,Thea,6.1e-05,girl
1964,Alyssa,6e-05,girl
1964,Charleen,6e-05,girl
1964,Elaina,6e-05,girl
1964,Jewell,6e-05,girl
1964,Jimmie,6e-05,girl
1964,Karri,6e-05,girl
1964,Katheryn,6e-05,girl
1964,Maricela,6e-05,girl
1964,Rosita,6e-05,girl
1964,Aleta,6e-05,girl
1964,Delinda,6e-05,girl
1964,Lesli,6e-05,girl
1964,Sabra,6e-05,girl
1964,Tamala,6e-05,girl
1964,Velvet,6e-05,girl
1964,Debrah,5.9e-05,girl
1964,Fran,5.9e-05,girl
1964,Lona,5.9e-05,girl
1964,Tommie,5.9e-05,girl
1964,Tyra,5.9e-05,girl
1964,Carleen,5.9e-05,girl
1964,Earlene,5.9e-05,girl
1964,Loren,5.9e-05,girl
1964,Myrtle,5.9e-05,girl
1964,Suzie,5.9e-05,girl
1964,Tawana,5.9e-05,girl
1964,Consuelo,5.8e-05,girl
1965,Lisa,0.032982,girl
1965,Mary,0.018761,girl
1965,Karen,0.017999,girl
1965,Kimberly,0.015782,girl
1965,Susan,0.014413,girl
1965,Patricia,0.01289,girl
1965,Donna,0.01078,girl
1965,Linda,0.010584,girl
1965,Cynthia,0.010538,girl
1965,Angela,0.010259,girl
1965,Tammy,0.009856,girl
1965,Pamela,0.009565,girl
1965,Deborah,0.009348,girl
1965,Julie,0.0093,girl
1965,Sandra,0.008963,girl
1965,Elizabeth,0.008931,girl
1965,Laura,0.008877,girl
1965,Michelle,0.008869,girl
1965,Lori,0.008592,girl
1965,Jennifer,0.008321,girl
1965,Christine,0.008314,girl
1965,Sharon,0.008284,girl
1965,Brenda,0.008245,girl
1965,Teresa,0.007977,girl
1965,Barbara,0.007675,girl
1965,Dawn,0.0073,girl
1965,Debra,0.007169,girl
1965,Denise,0.007132,girl
1965,Tina,0.007011,girl
1965,Kelly,0.006981,girl
1965,Cheryl,0.006871,girl
1965,Nancy,0.006705,girl
1965,Robin,0.006565,girl
1965,Kathleen,0.006451,girl
1965,Amy,0.006308,girl
1965,Tracy,0.006115,girl
1965,Rhonda,0.00599,girl
1965,Melissa,0.005782,girl
1965,Wendy,0.005736,girl
1965,Diane,0.005669,girl
1965,Rebecca,0.00559,girl
1965,Carol,0.005529,girl
1965,Kim,0.005517,girl
1965,Stephanie,0.005344,girl
1965,Theresa,0.005299,girl
1965,Maria,0.005175,girl
1965,Jacqueline,0.005156,girl
1965,Michele,0.004743,girl
1965,Sheila,0.004326,girl
1965,Paula,0.004326,girl
1965,Jill,0.004279,girl
1965,Margaret,0.004267,girl
1965,Cindy,0.004257,girl
1965,Kathy,0.004249,girl
1965,Janet,0.004188,girl
1965,Sherry,0.004042,girl
1965,Catherine,0.003969,girl
1965,Carolyn,0.003815,girl
1965,Ann,0.003709,girl
1965,Laurie,0.003576,girl
1965,Connie,0.003368,girl
1965,Debbie,0.003332,girl
1965,Andrea,0.003327,girl
1965,Diana,0.003245,girl
1965,Suzanne,0.003236,girl
1965,Beth,0.003161,girl
1965,Valerie,0.003092,girl
1965,Renee,0.003007,girl
1965,Terri,0.002945,girl
1965,Gina,0.002885,girl
1965,Annette,0.00288,girl
1965,Monica,0.002793,girl
1965,Janice,0.002752,girl
1965,Christina,0.002724,girl
1965,Leslie,0.002669,girl
1965,Carla,0.002615,girl
1965,Dana,0.002587,girl
1965,Anne,0.002585,girl
1965,Katherine,0.00258,girl
1965,Lynn,0.002555,girl
1965,Wanda,0.002546,girl
1965,Regina,0.002489,girl
1965,Darlene,0.002386,girl
1965,Stacey,0.002337,girl
1965,Tracey,0.002331,girl
1965,Judy,0.002324,girl
1965,Kathryn,0.002275,girl
1965,Cathy,0.002273,girl
1965,Bonnie,0.00226,girl
1965,Joyce,0.00226,girl
1965,Sherri,0.002224,girl
1965,Sarah,0.002221,girl
1965,Colleen,0.002205,girl
1965,Anita,0.002199,girl
1965,Jane,0.002151,girl
1965,Anna,0.002145,girl
1965,Penny,0.002134,girl
1965,Shelly,0.002107,girl
1965,Martha,0.002081,girl
1965,Melinda,0.002078,girl
1965,Beverly,0.002066,girl
1965,Judith,0.001961,girl
1965,Betty,0.001951,girl
1965,Heidi,0.001948,girl
1965,Tamara,0.001948,girl
1965,Marie,0.001909,girl
1965,Maureen,0.001908,girl
1965,Victoria,0.001903,girl
1965,Gloria,0.001881,girl
1965,Deanna,0.001863,girl
1965,Shirley,0.001846,girl
1965,Jean,0.001841,girl
1965,Holly,0.001837,girl
1965,Vicki,0.001822,girl
1965,Virginia,0.001805,girl
1965,Joan,0.001798,girl
1965,Ellen,0.00178,girl
1965,Ruth,0.001768,girl
1965,Stacy,0.001754,girl
1965,Kristine,0.001731,girl
1965,Joanne,0.001724,girl
1965,Melanie,0.001705,girl
1965,Peggy,0.0017,girl
1965,Julia,0.001695,girl
1965,Veronica,0.001683,girl
1965,Rita,0.001677,girl
1965,Jodi,0.001671,girl
1965,Allison,0.001666,girl
1965,Tonya,0.001624,girl
1965,Dorothy,0.00162,girl
1965,Sylvia,0.001618,girl
1965,Yvonne,0.001616,girl
1965,Rose,0.001568,girl
1965,Gail,0.001565,girl
1965,Kristin,0.001549,girl
1965,April,0.001538,girl
1965,Helen,0.001535,girl
1965,Vickie,0.001524,girl
1965,Yolanda,0.001511,girl
1965,Jamie,0.001503,girl
1965,Sheri,0.001438,girl
1965,Charlene,0.001419,girl
1965,Becky,0.001418,girl
1965,Shannon,0.001406,girl
1965,Alice,0.001405,girl
1965,Crystal,0.001389,girl
1965,Sheryl,0.001388,girl
1965,Shelley,0.001384,girl
1965,Elaine,0.001367,girl
1965,Heather,0.001367,girl
1965,Marilyn,0.001363,girl
1965,Carrie,0.001359,girl
1965,Charlotte,0.001353,girl
1965,Phyllis,0.001351,girl
1965,Yvette,0.00135,girl
1965,Jackie,0.001338,girl
1965,Eileen,0.001324,girl
1965,Joann,0.00131,girl
1965,Alicia,0.00129,girl
1965,Sonya,0.001289,girl
1965,Toni,0.001274,girl
1965,Sally,0.00127,girl
1965,Frances,0.001239,girl
1965,Felicia,0.001201,girl
1965,Jeanne,0.001177,girl
1965,Carmen,0.001174,girl
1965,Roberta,0.001165,girl
1965,Traci,0.001137,girl
1965,Jeanette,0.001131,girl
1965,Lorraine,0.001126,girl
1965,Norma,0.00112,girl
1965,Belinda,0.001109,girl
1965,Tanya,0.001106,girl
1965,Terry,0.001106,girl
1965,Rachel,0.001102,girl
1965,Evelyn,0.001098,girl
1965,Joy,0.00108,girl
1965,Sara,0.00108,girl
1965,Samantha,0.001072,girl
1965,Natalie,0.001064,girl
1965,Ronda,0.001048,girl
1965,Shelia,0.001036,girl
1965,Jo,0.001013,girl
1965,Shari,0.001008,girl
1965,Loretta,0.001007,girl
1965,Constance,0.001004,girl
1965,Caroline,0.000993,girl
1965,Karla,0.000987,girl
1965,Kimberley,0.000984,girl
1965,Sue,0.000972,girl
1965,Kristen,0.000944,girl
1965,Tami,0.000941,girl
1965,Sandy,0.000934,girl
1965,Gwendolyn,0.000931,girl
1965,Tammie,0.000928,girl
1965,Angie,0.000928,girl
1965,Juanita,0.000914,girl
1965,Patty,0.000912,girl
1965,Melody,0.000911,girl
1965,Audrey,0.000908,girl
1965,Amanda,0.000903,girl
1965,Dianne,0.000894,girl
1965,Vanessa,0.000891,girl
1965,Doris,0.000889,girl
1965,Monique,0.000888,girl
1965,Kristi,0.00088,girl
1965,Lynda,0.000878,girl
1965,Darla,0.000866,girl
1965,Jody,0.000859,girl
1965,Cassandra,0.000854,girl
1965,Irene,0.00085,girl
1965,Marcia,0.000848,girl
1965,Bridget,0.000844,girl
1965,Kelli,0.000844,girl
1965,Marsha,0.000841,girl
1965,Jessica,0.000837,girl
1965,Glenda,0.000829,girl
1965,Doreen,0.000827,girl
1965,Lynne,0.000822,girl
1965,Erin,0.000801,girl
1965,Kelley,0.000801,girl
1965,Alison,0.0008,girl
1965,Teri,0.000799,girl
1965,Shawn,0.000793,girl
1965,Lynette,0.000771,girl
1965,Rosa,0.000768,girl
1965,Robyn,0.000763,girl
1965,Leah,0.00076,girl
1965,Lora,0.000759,girl
1965,Kristina,0.000752,girl
1965,Vicky,0.000747,girl
1965,Janine,0.000743,girl
1965,Eva,0.00073,girl
1965,Patti,0.000719,girl
1965,Danielle,0.000714,girl
1965,Lauren,0.000713,girl
1965,Lee,0.000711,girl
1965,Dianna,0.000704,girl
1965,Emily,0.000704,girl
1965,Katrina,0.000703,girl
1965,Rosemary,0.000698,girl
1965,Roxanne,0.000696,girl
1965,Ramona,0.000695,girl
1965,Vivian,0.000686,girl
1965,Sonia,0.000685,girl
1965,Pam,0.000667,girl
1965,Marlene,0.000662,girl
1965,Lois,0.00066,girl
1965,Sherrie,0.00066,girl
1965,Tara,0.00064,girl
1965,Kellie,0.000639,girl
1965,Hope,0.000632,girl
1965,Marianne,0.000627,girl
1965,Christy,0.000617,girl
1965,Sonja,0.000614,girl
1965,Grace,0.00061,girl
1965,Ginger,0.000607,girl
1965,Jacquelyn,0.000604,girl
1965,Tracie,0.000599,girl
1965,Jana,0.000598,girl
1965,Vonda,0.000598,girl
1965,Chris,0.000597,girl
1965,Lydia,0.000591,girl
1965,Molly,0.000581,girl
1965,Nina,0.00058,girl
1965,Arlene,0.000576,girl
1965,Mia,0.000576,girl
1965,June,0.000574,girl
1965,Lorie,0.000564,girl
1965,Kay,0.000558,girl
1965,Lillian,0.000558,girl
1965,Trina,0.000557,girl
1965,Antoinette,0.000545,girl
1965,Cara,0.000541,girl
1965,Ruby,0.00054,girl
1965,Jenny,0.000539,girl
1965,Kris,0.000535,girl
1965,Marjorie,0.000532,girl
1965,Candace,0.000531,girl
1965,Esther,0.000527,girl
1965,Gayle,0.000522,girl
1965,Kari,0.000518,girl
1965,Priscilla,0.000517,girl
1965,Louise,0.000516,girl
1965,Jan,0.000514,girl
1965,Angelia,0.000512,girl
1965,Betsy,0.000509,girl
1965,Alisa,0.000505,girl
1965,Kerry,0.000504,girl
1965,Karin,0.000502,girl
1965,Geraldine,0.0005,girl
1965,Bernadette,0.000498,girl
1965,Bobbie,0.000496,girl
1965,Joanna,0.000496,girl
1965,Gretchen,0.000495,girl
1965,Marla,0.000493,girl
1965,Rochelle,0.000493,girl
1965,Carole,0.00049,girl
1965,Nicole,0.00049,girl
1965,Edith,0.000487,girl
1965,Cathleen,0.000484,girl
1965,Debora,0.000482,girl
1965,Nora,0.000482,girl
1965,Cheri,0.000479,girl
1965,Mona,0.000477,girl
1965,Pauline,0.000477,girl
1965,Lucy,0.000476,girl
1965,Leigh,0.000475,girl
1965,Josephine,0.000472,girl
1965,Desiree,0.000468,girl
1965,Dina,0.000455,girl
1965,Dolores,0.000454,girl
1965,Cherie,0.000452,girl
1965,Maryann,0.000448,girl
1965,Annie,0.000447,girl
1965,Claudia,0.000446,girl
1965,Dena,0.000444,girl
1965,Ana,0.000443,girl
1965,Kara,0.000437,girl
1965,Sabrina,0.000432,girl
1965,Leticia,0.00043,girl
1965,Kristy,0.000427,girl
1965,Lana,0.000427,girl
1965,Nadine,0.000424,girl
1965,Lorrie,0.000415,girl
1965,Trisha,0.000414,girl
1965,Miriam,0.000413,girl
1965,Krista,0.000411,girl
1965,Mildred,0.000409,girl
1965,Lesley,0.000407,girl
1965,Leanne,0.000404,girl
1965,Delores,0.000402,girl
1965,Cecilia,0.000401,girl
1965,Irma,0.000398,girl
1965,Billie,0.000396,girl
1965,Dora,0.000396,girl
1965,Georgia,0.000394,girl
1965,Therese,0.000394,girl
1965,Joni,0.000393,girl
1965,Candy,0.000389,girl
1965,Edna,0.000389,girl
1965,Paulette,0.000387,girl
1965,Faith,0.000386,girl
1965,Patrice,0.000386,girl
1965,Lesa,0.000383,girl
1965,Jeannette,0.000381,girl
1965,Adrienne,0.00038,girl
1965,Margie,0.00038,girl
1965,Rosemarie,0.000379,girl
1965,Francine,0.000378,girl
1965,Jodie,0.000366,girl
1965,Jeanine,0.000366,girl
1965,Celeste,0.000361,girl
1965,Suzette,0.00036,girl
1965,Rosalind,0.000355,girl
1965,Kirsten,0.000351,girl
1965,Myra,0.00035,girl
1965,Daphne,0.000349,girl
1965,Beatrice,0.000349,girl
1965,Emma,0.000348,girl
1965,Rene,0.000347,girl
1965,Tammi,0.000342,girl
1965,Bonita,0.000342,girl
1965,Stacie,0.00034,girl
1965,Terrie,0.00034,girl
1965,Janie,0.000339,girl
1965,Leann,0.000338,girl
1965,Lucinda,0.000337,girl
1965,Elisa,0.000336,girl
1965,Megan,0.000334,girl
1965,Eleanor,0.000332,girl
1965,Kerri,0.000332,girl
1965,Susie,0.000329,girl
1965,Marian,0.000328,girl
1965,Susanne,0.000323,girl
1965,Marcella,0.000322,girl
1965,Trudy,0.000319,girl
1965,Naomi,0.000317,girl
1965,Gladys,0.000316,girl
1965,Sondra,0.000316,girl
1965,Bobbi,0.000316,girl
1965,Jeannine,0.000316,girl
1965,Thelma,0.000316,girl
1965,Deanne,0.000315,girl
1965,Patsy,0.000315,girl
1965,Clara,0.000311,girl
1965,Marion,0.000311,girl
1965,Erica,0.00031,girl
1965,Tiffany,0.000309,girl
1965,Bernice,0.000307,girl
1965,Jennie,0.000307,girl
1965,Kecia,0.000306,girl
1965,Ladonna,0.000304,girl
1965,Tricia,0.000304,girl
1965,Bertha,0.000302,girl
1965,Shawna,0.000301,girl
1965,Alma,0.000301,girl
1965,Jeannie,0.000301,girl
1965,Deirdre,0.000298,girl
1965,Darcy,0.000297,girl
1965,Deana,0.000294,girl
1965,Vera,0.000293,girl
1965,Amber,0.000288,girl
1965,Laurel,0.000287,girl
1965,Nanette,0.000287,girl
1965,Claire,0.000286,girl
1965,Paige,0.000285,girl
1965,Ida,0.000284,girl
1965,Lena,0.000284,girl
1965,Staci,0.000282,girl
1965,Karyn,0.000279,girl
1965,Stella,0.000279,girl
1965,Lauri,0.000278,girl
1965,Lorna,0.000278,girl
1965,Iris,0.000278,girl
1965,Sophia,0.000277,girl
1965,Valarie,0.000272,girl
1965,Bridgette,0.000271,girl
1965,Margarita,0.000271,girl
1965,Ingrid,0.00027,girl
1965,Caryn,0.000269,girl
1965,Misty,0.000268,girl
1965,Jayne,0.000268,girl
1965,Tonia,0.000268,girl
1965,Tamera,0.000266,girl
1965,Janette,0.000265,girl
1965,Gwen,0.000264,girl
1965,Kimberlee,0.000264,girl
1965,Ella,0.000262,girl
1965,Marcy,0.000262,girl
1965,Amelia,0.000261,girl
1965,Dee,0.00026,girl
1965,Janelle,0.000259,girl
1965,Jeri,0.000259,girl
1965,Jessie,0.000258,girl
1965,Christie,0.000257,girl
1965,Rosie,0.000257,girl
1965,Madeline,0.000255,girl
1965,Julianne,0.000253,girl
1965,Elisabeth,0.000251,girl
1965,Wendi,0.000251,girl
1965,Danette,0.00025,girl
1965,Elena,0.00025,girl
1965,Allyson,0.000248,girl
1965,Kendra,0.000248,girl
1965,Jerri,0.000247,girl
1965,Katie,0.000247,girl
1965,Mindy,0.000247,girl
1965,Jolene,0.000247,girl
1965,Camille,0.000246,girl
1965,Florence,0.000246,girl
1965,Colette,0.000245,girl
1965,Polly,0.000245,girl
1965,Rena,0.000245,girl
1965,Lea,0.000242,girl
1965,Ethel,0.000241,girl
1965,Olivia,0.000241,girl
1965,Noreen,0.000238,girl
1965,Kristie,0.000237,girl
1965,Lynnette,0.000234,girl
1965,Janis,0.000233,girl
1965,Maxine,0.000233,girl
1965,Lorri,0.000233,girl
1965,Deann,0.000232,girl
1965,Deneen,0.00023,girl
1965,Angelina,0.000229,girl
1965,Erika,0.000229,girl
1965,Guadalupe,0.000228,girl
1965,Lucille,0.000226,girl
1965,Alesia,0.000223,girl
1965,Marybeth,0.000223,girl
1965,Annmarie,0.000222,girl
1965,Corinne,0.000222,girl
1965,Angel,0.00022,girl
1965,Marci,0.000218,girl
1965,Diann,0.000217,girl
1965,Wilma,0.000217,girl
1965,Tamra,0.000216,girl
1965,Olga,0.000215,girl
1965,Shellie,0.000214,girl
1965,Deidre,0.000213,girl
1965,Della,0.000213,girl
1965,Bethany,0.000212,girl
1965,Maura,0.000211,girl
1965,Christi,0.000207,girl
1965,Benita,0.000207,girl
1965,Rachelle,0.000207,girl
1965,Lillie,0.000206,girl
1965,Hilda,0.000206,girl
1965,Elise,0.000205,girl
1965,Johanna,0.000205,girl
1965,Melisa,0.000204,girl
1965,Malinda,0.000204,girl
1965,Cora,0.000203,girl
1965,Marina,0.000203,girl
1965,Felecia,0.000201,girl
1965,Velma,0.000199,girl
1965,Delia,0.000199,girl
1965,Zina,0.000199,girl
1965,Marguerite,0.000198,girl
1965,Eugenia,0.000197,girl
1965,Tonja,0.000196,girl
1965,Celia,0.000195,girl
1965,Michael,0.000194,girl
1965,Ursula,0.000194,girl
1965,Marta,0.000193,girl
1965,Mitzi,0.000192,girl
1965,Leona,0.000191,girl
1965,Liza,0.00019,girl
1965,Deena,0.000189,girl
1965,Luann,0.000189,girl
1965,Meredith,0.000189,girl
1965,Lorena,0.000188,girl
1965,Robbin,0.000188,girl
1965,Hazel,0.000187,girl
1965,Jenifer,0.000187,girl
1965,Coleen,0.000186,girl
1965,Lenora,0.000186,girl
1965,Faye,0.000185,girl
1965,Daisy,0.000184,girl
1965,Margo,0.000184,girl
1965,Willie,0.000183,girl
1965,Gayla,0.000182,girl
1965,Bridgett,0.000182,girl
1965,Stefanie,0.000181,girl
1965,Cecelia,0.000181,girl
1965,Jami,0.000179,girl
1965,Isabel,0.000178,girl
1965,Cristina,0.000178,girl
1965,Gena,0.000178,girl
1965,Keri,0.000177,girl
1965,Justine,0.000175,girl
1965,Latonya,0.000175,girl
1965,Rosalie,0.000174,girl
1965,Randi,0.000173,girl
1965,Shauna,0.000173,girl
1965,Rae,0.000172,girl
1965,Renae,0.000171,girl
1965,Shelli,0.00017,girl
1965,Roseann,0.000169,girl
1965,Luz,0.000167,girl
1965,Alexandra,0.000167,girl
1965,Rosalyn,0.000166,girl
1965,Gay,0.000166,girl
1965,Mari,0.000166,girl
1965,James,0.000165,girl
1965,Janna,0.000165,girl
1965,Leeann,0.000165,girl
1965,Marisa,0.000165,girl
1965,Geneva,0.000164,girl
1965,Robbie,0.000162,girl
1965,Silvia,0.000162,girl
1965,Whitney,0.000162,girl
1965,Aimee,0.000161,girl
1965,Annemarie,0.00016,girl
1965,Judi,0.00016,girl
1965,Jocelyn,0.00016,girl
1965,Laverne,0.000159,girl
1965,Harriet,0.000159,girl
1965,Jacquline,0.000159,girl
1965,Brigitte,0.000158,girl
1965,Katharine,0.000158,girl
1965,Lourdes,0.000158,girl
1965,Helene,0.000157,girl
1965,Janell,0.000157,girl
1965,Tamela,0.000157,girl
1965,Chandra,0.000155,girl
1965,Letitia,0.000154,girl
1965,Martina,0.000154,girl
1965,Saundra,0.000154,girl
1965,Frankie,0.000154,girl
1965,Roslyn,0.000154,girl
1965,Antonia,0.000152,girl
1965,Lesia,0.000152,girl
1965,Lola,0.000152,girl
1965,Shelby,0.00015,girl
1965,Verna,0.00015,girl
1965,Bessie,0.000149,girl
1965,Elsa,0.000149,girl
1965,Marcie,0.000149,girl
1965,Selena,0.000149,girl
1965,Christa,0.000148,girl
1965,Ada,0.000147,girl
1965,Marnie,0.000146,girl
1965,Maryellen,0.000145,girl
1965,Shana,0.000145,girl
1965,Penelope,0.000145,girl
1965,Debby,0.000144,girl
1965,Denice,0.000144,girl
1965,Tania,0.000144,girl
1965,Freda,0.000143,girl
1965,Maryanne,0.000143,girl
1965,Sandi,0.000143,girl
1965,Agnes,0.000142,girl
1965,Candice,0.000142,girl
1965,Helena,0.000142,girl
1965,Mattie,0.000142,girl
1965,Pearl,0.000142,girl
1965,Rosalinda,0.000142,girl
1965,Caren,0.000142,girl
1965,Corina,0.000142,girl
1965,Dale,0.000142,girl
1965,Deloris,0.000142,girl
1965,Danita,0.000141,girl
1965,Ernestine,0.00014,girl
1965,Greta,0.00014,girl
1965,Eve,0.00014,girl
1965,Kathi,0.00014,girl
1965,Robert,0.00014,girl
1965,Aileen,0.000138,girl
1965,Courtney,0.000138,girl
1965,Leisa,0.000138,girl
1965,John,0.000138,girl
1965,Elsie,0.000137,girl
1965,Lucia,0.000137,girl
1965,Viola,0.000137,girl
1965,Patrica,0.000136,girl
1965,Angelica,0.000136,girl
1965,Deidra,0.000136,girl
1965,Hilary,0.000135,girl
1965,Maritza,0.000135,girl
1965,Blanca,0.000134,girl
1965,Eunice,0.000134,girl
1965,Raquel,0.000134,girl
1965,Charmaine,0.000134,girl
1965,Selina,0.000134,girl
1965,Dionne,0.000132,girl
1965,Juli,0.000132,girl
1965,Cindi,0.000132,girl
1965,Dayna,0.000132,girl
1965,Rebekah,0.000131,girl
1965,Rosanne,0.000131,girl
1965,Carlene,0.000131,girl
1965,Genevieve,0.00013,girl
1965,Johnnie,0.00013,girl
1965,Adriana,0.00013,girl
1965,Liz,0.00013,girl
1965,Barbra,0.000128,girl
1965,Gale,0.000128,girl
1965,Marisol,0.000128,girl
1965,Myrna,0.000128,girl
1965,Sharron,0.000128,girl
1965,Tena,0.000128,girl
1965,Dawna,0.000128,girl
1965,Nikki,0.000128,girl
1965,Maribel,0.000126,girl
1965,Claudette,0.000125,girl
1965,Valencia,0.000125,girl
1965,Ava,0.000124,girl
1965,Latanya,0.000124,girl
1965,Noelle,0.000124,girl
1965,Cari,0.000124,girl
1965,Lawanda,0.000124,girl
1965,Lolita,0.000124,girl
1965,Johnna,0.000123,girl
1965,Lou,0.000123,girl
1965,Rhoda,0.000123,girl
1965,Simone,0.000123,girl
1965,Alberta,0.000122,girl
1965,Laureen,0.000122,girl
1965,Tana,0.000122,girl
1965,Abby,0.000122,girl
1965,Jeanie,0.000122,girl
1965,Sharlene,0.000122,girl
1965,Gabrielle,0.00012,girl
1965,Missy,0.00012,girl
1965,David,0.000119,girl
1965,Ashley,0.000119,girl
1965,Teressa,0.000119,girl
1965,Lorene,0.000118,girl
1965,Rachael,0.000118,girl
1965,Juliana,0.000117,girl
1965,Roxann,0.000117,girl
1965,Althea,0.000117,girl
1965,Dorothea,0.000116,girl
1965,Melodie,0.000116,girl
1965,Valeria,0.000116,girl
1965,Violet,0.000116,girl
1965,Abigail,0.000115,girl
1965,Dixie,0.000114,girl
1965,Geri,0.000114,girl
1965,Pennie,0.000114,girl
1965,Kathie,0.000113,girl
1965,Minnie,0.000113,girl
1965,Flora,0.000113,girl
1965,Gracie,0.000113,girl
1965,Juliet,0.000112,girl
1965,Susanna,0.000112,girl
1965,Kate,0.000111,girl
1965,Maribeth,0.000111,girl
1965,Pamala,0.000111,girl
1965,Rosetta,0.000111,girl
1965,Graciela,0.00011,girl
1965,Nellie,0.00011,girl
1965,Reba,0.00011,girl
1965,Clarissa,0.000109,girl
1965,Renita,0.000109,girl
1965,Tresa,0.000109,girl
1965,Sallie,0.000109,girl
1965,Dona,0.000108,girl
1965,Ivy,0.000108,girl
1965,Danna,0.000108,girl
1965,Sharla,0.000108,girl
1965,Alecia,0.000106,girl
1965,Carolina,0.000106,girl
1965,Mara,0.000106,girl
1965,Sheree,0.000106,girl
1965,Suzan,0.000106,girl
1965,Edwina,0.000106,girl
1965,Kandy,0.000106,girl
1965,Shanna,0.000106,girl
1965,Starla,0.000106,girl
1965,Alana,0.000105,girl
1965,Dorene,0.000105,girl
1965,Vikki,0.000105,girl
1965,Carmela,0.000105,girl
1965,Arleen,0.000104,girl
1965,Bettina,0.000104,girl
1965,Leanna,0.000104,girl
1965,Estella,0.000103,girl
1965,Luanne,0.000103,girl
1965,Mae,0.000103,girl
1965,Susana,0.000103,girl
1965,Kathrine,0.000103,girl
1965,Nannette,0.000103,girl
1965,Roxane,0.000103,girl
1965,Rosanna,0.000102,girl
1965,Adele,0.000102,girl
1965,Jewel,0.000102,girl
1965,Trena,0.000102,girl
1965,Ilene,0.000101,girl
1965,Ivette,0.000101,girl
1965,Letha,0.000101,girl
1965,Mandy,0.000101,girl
1965,Kerrie,0.000101,girl
1965,Lupe,0.000101,girl
1965,Teena,0.000101,girl
1965,Alyson,0.0001,girl
1965,Karrie,0.0001,girl
1965,Jeanna,0.0001,girl
1965,Lavonne,0.0001,girl
1965,Serena,0.0001,girl
1965,Karol,9.9e-05,girl
1965,Libby,9.9e-05,girl
1965,Clare,9.9e-05,girl
1965,Josie,9.9e-05,girl
1965,Roxanna,9.9e-05,girl
1965,Corrine,9.8e-05,girl
1965,Terese,9.8e-05,girl
1965,Aida,9.7e-05,girl
1965,Aurora,9.7e-05,girl
1965,Krystal,9.7e-05,girl
1965,Evette,9.7e-05,girl
1965,Milagros,9.6e-05,girl
1965,Maggie,9.6e-05,girl
1965,Georgette,9.5e-05,girl
1965,Bernadine,9.4e-05,girl
1965,Antionette,9.4e-05,girl
1965,Elvira,9.4e-05,girl
1965,Kaye,9.4e-05,girl
1965,Sydney,9.3e-05,girl
1965,Valorie,9.3e-05,girl
1965,Cathryn,9.2e-05,girl
1965,Inez,9.2e-05,girl
1965,Lorinda,9.2e-05,girl
1965,Magdalena,9.2e-05,girl
1965,Mercedes,9.1e-05,girl
1965,Venus,9.1e-05,girl
1965,Hattie,9.1e-05,girl
1965,Lila,9.1e-05,girl
1965,Sarita,9.1e-05,girl
1965,Alexis,9e-05,girl
1965,Charla,9e-05,girl
1965,Maryjo,9e-05,girl
1965,Glenna,9e-05,girl
1965,Loriann,9e-05,girl
1965,Twila,9e-05,girl
1965,Georgina,8.9e-05,girl
1965,Jonna,8.9e-05,girl
1965,Merry,8.9e-05,girl
1965,Pat,8.9e-05,girl
1965,Tia,8.9e-05,girl
1965,Lyn,8.8e-05,girl
1965,Camilla,8.7e-05,girl
1965,Cassie,8.7e-05,girl
1965,Nita,8.7e-05,girl
1965,Alisha,8.6e-05,girl
1965,Lenore,8.6e-05,girl
1965,William,8.6e-05,girl
1965,Esmeralda,8.5e-05,girl
1965,Dedra,8.5e-05,girl
1965,Dolly,8.5e-05,girl
1965,Fay,8.5e-05,girl
1965,Machelle,8.5e-05,girl
1965,Vickey,8.5e-05,girl
1965,Angelita,8.4e-05,girl
1965,Annamarie,8.4e-05,girl
